customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn (Yes=1)
2615-YVMYX,1,1,1,0,71,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,107.5,0
2851-STERV,1,1,0,0,35,1,No,DSL,0,0,1,1,1,1,One year,1,Electronic check,73,0
4393-GEADV,1,0,1,1,70,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.75,0
8486-AYEQH,0,0,0,0,31,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,0
1527-SXDPN,1,0,1,1,52,1,Yes,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),96.25,1
6029-WTIPC,1,1,0,0,37,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.1,1
8634-CILSZ,1,0,0,0,69,1,Yes,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),104.7,1
5419-JKZNQ,1,1,1,0,30,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,77.9,0
2495-KZNFB,0,0,0,0,33,1,Yes,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,90.65,0
1409-PHXTF,1,1,1,0,54,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.45,0
4560-WQAQW,0,0,0,0,59,1,Yes,DSL,1,0,0,1,0,1,One year,0,Bank transfer (automatic),68.7,0
9591-YVTEB,1,1,0,0,55,0,No phone service,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,44.85,0
9309-BZGNT,1,1,1,0,69,0,No phone service,DSL,0,0,1,0,0,0,One year,1,Credit card (automatic),29.8,0
4274-DRSQT,0,0,0,0,66,1,Yes,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.9,0
2027-DNKIV,1,0,1,1,37,1,No,DSL,1,0,1,1,0,0,One year,1,Mailed check,58.75,0
2885-HIJDH,1,0,1,1,69,1,Yes,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),86.9,0
5424-RLQLC,1,0,0,0,10,1,No,DSL,0,1,0,0,1,0,Month-to-month,1,Mailed check,59.65,0
6682-QJDGB,1,0,0,1,40,1,No,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,55.25,1
6507-DTJZV,1,0,0,1,13,1,No,DSL,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),66.4,0
8780-IXSTS,0,0,0,0,6,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.1,1
6723-WSNTY,0,1,1,0,66,1,Yes,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),108.1,0
9530-EHPOH,1,0,0,0,11,1,Yes,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,53.75,1
2725-IWWBA,1,0,1,1,46,1,No,DSL,1,0,1,1,0,0,One year,0,Mailed check,56.9,0
0345-HKJVM,0,0,0,0,6,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,1
1061-PNTHC,0,0,1,1,56,1,Yes,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Mailed check,109.6,0
6574-MCOEH,0,0,1,1,33,1,Yes,DSL,0,0,1,1,1,1,One year,1,Electronic check,79.15,0
7399-QHBJS,0,0,1,1,72,1,Yes,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),66.75,0
3049-SOLAY,0,0,1,0,3,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.2,1
0997-YTLNY,0,0,0,1,19,1,No,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,48.8,0
3317-HRTNN,0,1,0,0,5,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,45.7,1
9479-HYNYL,0,0,1,0,71,1,No,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.7,0
3235-ETOOB,1,0,1,0,8,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,1
8058-INTPH,0,0,0,0,1,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.65,1
3642-GKTCT,0,0,0,0,61,1,Yes,Fiber optic,1,1,1,1,1,1,One year,1,Mailed check,115.1,0
0774-RMNUW,0,0,1,1,71,0,No phone service,DSL,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),59.7,0
1334-PDUKM,0,0,1,0,68,1,Yes,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),86.45,0
0756-MPZRL,1,0,0,0,46,0,No phone service,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),33.7,0
2242-MFOTG,1,0,0,0,33,1,Yes,Fiber optic,1,0,0,0,0,0,One year,0,Bank transfer (automatic),80.1,0
2927-CVULT,0,0,1,1,53,1,Yes,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),104.05,0
2144-BFDSO,0,1,1,0,50,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),108.75,0
8745-PVESG,0,0,0,0,57,0,No phone service,DSL,1,0,1,1,0,0,One year,1,Credit card (automatic),41.1,0
5647-FXOTP,0,1,1,0,60,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,0
5569-OUICF,0,1,1,0,28,1,Yes,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),101.3,1
8821-XNHVZ,0,0,1,1,1,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.05,1
2082-OJVTK,1,0,1,1,29,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,89.2,1
9700-ISPUP,0,0,1,1,10,1,No,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,65.5,0
9839-ETQOE,1,0,0,1,43,0,No phone service,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,40.45,0
6078-VESFR,1,1,1,0,13,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.45,0
9027-TMATR,0,0,1,0,43,1,No,DSL,1,0,1,1,1,1,Two year,1,Electronic check,78.8,0
5940-NFXKV,1,0,1,1,19,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.65,1
1941-HOSAM,1,0,1,1,1,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.1,0
9110-HSGTV,0,0,0,0,69,1,No,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),82.45,0
6171-ZTVYB,1,0,1,0,43,1,Yes,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),66.25,0
9564-KCLHR,1,0,0,0,1,1,No,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,51.25,1
1935-IMVBB,1,0,1,0,56,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,89.7,0
2535-PBCGC,0,0,1,0,70,0,No phone service,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),64.55,0
2082-CEFLT,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.6,1
1470-PSXNM,1,0,1,1,49,1,Yes,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,93.65,0
1213-NGCUN,0,0,0,0,6,1,No,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),49.65,1
2498-XLDZR,0,0,1,1,32,1,No,DSL,1,1,1,1,0,1,Two year,0,Mailed check,73.6,0
9866-OCCKE,0,1,1,0,72,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,1,Mailed check,109.75,0
5338-YHWYT,1,0,0,1,37,1,No,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),61.45,0
7718-UPSKJ,0,0,1,0,69,1,No,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,0
8731-WBBMB,0,0,1,0,26,1,No,DSL,0,1,1,1,1,1,Month-to-month,0,Bank transfer (automatic),81.9,0
1448-CYWKC,0,0,1,1,58,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),105.2,0
7901-IIDQV,1,0,0,0,24,1,Yes,DSL,0,0,0,1,0,0,One year,0,Bank transfer (automatic),54.6,0
0334-ZFJSR,0,0,1,0,55,1,Yes,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.05,0
2894-QOJRX,0,0,1,0,25,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),34,1
5747-PMBSQ,1,1,1,0,10,1,No,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,92.5,1
5583-EJXRD,1,0,1,1,44,0,No phone service,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),54.05,0
4565-EVZMJ,0,0,0,0,47,1,No,DSL,1,1,0,1,0,0,One year,1,Mailed check,58.9,0
3143-JQEGI,0,0,1,1,13,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,88.35,1
6386-SZZKH,0,0,1,1,49,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.95,1
3327-YBAKM,0,0,1,0,64,1,No,Fiber optic,1,0,0,1,1,1,One year,1,Mailed check,96.9,0
6705-LNMDD,1,0,0,0,20,1,No,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50,0
2580-ASVVY,0,0,1,0,37,0,No phone service,DSL,1,0,0,1,1,0,Two year,0,Electronic check,45.4,0
3370-GQEAL,1,0,1,1,30,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.45,0
5032-USPKF,0,0,0,0,38,1,Yes,DSL,1,1,1,0,1,1,One year,0,Bank transfer (automatic),84.1,0
2982-IHMFT,0,1,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1
3521-SYVOR,0,0,0,0,37,1,No,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,64.75,1
4254-QPEDE,0,0,1,0,52,0,No phone service,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),66.25,0
6283-GITPX,1,0,0,1,71,1,No,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),76.9,0
9526-JAWYF,1,0,0,0,26,1,No,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,89.8,1
0771-CHWSK,1,0,0,0,66,1,Yes,DSL,1,1,1,0,0,1,Two year,1,Credit card (automatic),74.6,0
9788-HNGUT,1,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.95,0
9495-REDIY,1,0,0,1,25,0,No phone service,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),40.65,0
5375-XLDOF,1,0,1,1,69,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.35,0
1172-VIYBP,1,0,1,1,53,1,Yes,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),69.7,0
5649-VUKMC,0,0,0,0,12,1,No,Fiber optic,0,0,1,0,1,1,One year,0,Mailed check,95.5,1
6559-PDZLR,1,0,0,0,26,1,No,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.65,0
8992-OBVDG,1,0,0,0,21,1,No,DSL,0,0,1,0,0,1,Month-to-month,0,Mailed check,61.65,0
4273-MBHYA,0,0,0,1,1,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,0
4724-WXVWF,1,0,0,0,48,1,Yes,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,95.4,0
5701-GUXDC,0,0,1,0,26,0,No phone service,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),35.4,0
5143-EGQFK,0,1,0,0,10,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,1
4919-IKATY,1,0,1,1,5,1,Yes,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.5,1
9050-QLROH,1,0,0,0,18,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.7,1
8232-CTLKO,0,0,1,1,66,1,No,DSL,1,0,0,0,1,0,Two year,1,Electronic check,59.75,0
9227-YBAXE,0,0,1,1,65,1,Yes,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),82.5,0
6168-WFVVF,0,1,0,0,3,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,1
0112-QAWRZ,1,0,1,1,16,1,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),90.8,0
0877-SDMBN,0,0,0,0,54,1,Yes,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),103.95,1
2786-GCDPI,0,1,0,0,50,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.95,0
4043-MKDTV,1,0,1,0,71,1,No,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,105.25,0
8065-YKXKD,0,0,0,0,10,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,1
9637-EIHEQ,0,0,0,0,1,1,No,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,50.8,1
8313-KTIHG,1,0,0,0,4,1,No,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,61.3,0
5320-BRKGK,0,0,1,1,58,1,Yes,DSL,1,0,1,1,1,0,Two year,0,Mailed check,75.8,0
6284-KMNUF,0,0,1,0,56,1,Yes,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,98,0
9689-PTNPG,1,0,0,0,2,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,1
9465-RWMXL,1,0,1,0,32,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.9,1
6229-UOLQL,1,0,1,1,56,0,No phone service,DSL,1,1,0,1,1,0,One year,1,Mailed check,52,0
2362-IBOOY,1,0,0,0,36,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,1
3137-LUPIX,0,0,0,0,4,1,Yes,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,64.4,0
0843-WTBXE,1,0,0,0,53,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),85.45,1
6143-JQKEA,1,0,0,0,10,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.8,0
8676-OOQEJ,1,0,0,0,4,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.5,0
9701-CDXHR,0,0,1,0,51,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.15,0
7450-NWRTR,1,1,0,0,12,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.45,1
8124-NZVGJ,0,0,0,0,6,0,No phone service,DSL,0,0,0,1,1,1,One year,1,Mailed check,49.25,0
2162-FRZAA,1,0,1,1,63,0,No phone service,DSL,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),39.35,0
5376-DEQCP,0,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.6,1
5118-MUEYH,0,0,1,0,48,1,Yes,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,0
9095-HFAFX,0,0,0,0,5,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),81,1
2379-ENZGV,1,0,0,0,6,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,84.85,1
4067-HLYQI,0,0,0,0,33,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,0
0292-WEGCH,0,0,1,1,54,1,Yes,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,0
8910-ICHIU,0,0,0,0,46,1,No,Fiber optic,1,1,1,0,1,0,One year,1,Credit card (automatic),95.65,0
4097-YODCF,1,0,0,1,34,1,Yes,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,103.8,0
9715-WZCLW,1,0,1,1,71,1,Yes,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,97.2,0
9786-YWNHU,0,0,1,1,63,1,No,DSL,1,1,1,1,0,0,Two year,0,Mailed check,63.55,0
6005-OBZPH,0,1,0,0,26,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.15,1
4049-ZPALD,0,0,1,0,64,1,No,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),99,0
7932-WPTDS,0,1,1,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,1
3733-UOCWF,1,1,1,0,61,1,Yes,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),85.55,0
6833-JMZYP,0,0,0,0,15,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),94,0
2722-VOJQL,1,0,0,0,64,1,Yes,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),105.65,1
1310-QRITU,0,0,0,0,18,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.3,0
8961-QDZZJ,0,0,1,1,57,1,No,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,95,0
9715-SBVSU,1,0,1,1,14,1,No,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),61.4,0
8490-BXHEO,1,1,0,0,18,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.55,0
7173-TETGO,0,1,1,0,72,1,Yes,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),78.5,0
7929-SKFGK,1,0,1,0,70,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.3,0
3563-SVYLG,1,0,1,1,68,1,No,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),62.65,0
5228-EXCET,1,0,0,0,13,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,1
6435-VWCCY,1,1,1,0,65,1,Yes,Fiber optic,1,1,0,0,1,0,Two year,1,Credit card (automatic),92.7,0
4998-IKFSE,0,0,0,0,30,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,0
8630-QSGXK,1,0,1,0,51,1,Yes,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),75.2,0
2455-USLMV,0,0,0,0,31,1,Yes,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.75,0
7394-FKDNK,0,0,1,0,9,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.45,1
9488-FVZCC,0,0,1,1,72,1,Yes,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),79.5,0
6331-LWDTQ,1,0,0,0,10,1,Yes,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),72.15,1
1597-FZREH,0,0,0,0,2,1,No,DSL,0,0,1,1,1,1,Month-to-month,0,Electronic check,76.4,1
7879-CGSFV,1,0,0,0,55,1,No,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,100.9,0
9921-EZKBY,1,0,0,1,33,1,Yes,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.3,0
7432-FFVAR,0,0,1,1,46,1,No,Fiber optic,0,0,1,1,0,1,One year,0,Bank transfer (automatic),90.95,0
7246-ZGQDF,0,0,0,1,1,1,No,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.5,0
7000-WCEVQ,0,1,0,0,20,1,Yes,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,61.6,1
0727-IWKVK,1,0,1,0,9,1,No,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.9,1
5959-BELXA,1,1,0,0,32,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),96.15,1
4456-RHSNB,0,0,1,1,19,1,No,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),49.6,0
3512-IZIKN,0,0,1,0,70,1,Yes,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),65.3,1
7109-MFBYV,1,0,0,0,26,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.45,0
1833-TCXKK,1,0,1,0,45,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),107.75,0
1832-PEUTS,1,0,1,1,62,1,Yes,Fiber optic,0,0,1,0,1,0,Two year,1,Credit card (automatic),89.1,0
8660-BUETV,0,0,0,0,3,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,0
0580-PIQHM,0,0,1,1,41,1,Yes,Fiber optic,1,1,1,0,0,1,One year,1,Bank transfer (automatic),101.6,0
5696-CEIQJ,1,0,1,1,67,1,No,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),103.15,0
7503-ZGUZJ,1,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.65,1
1696-HXOWK,0,0,1,0,71,1,Yes,Fiber optic,1,1,0,0,1,0,One year,0,Mailed check,95.65,0
3026-ATZYV,0,0,1,1,37,1,No,DSL,1,1,0,0,1,1,One year,0,Bank transfer (automatic),75.1,0
4012-YCFAI,1,0,1,0,60,1,No,DSL,1,1,0,1,0,0,Two year,1,Mailed check,61.35,0
2506-TNFCO,0,1,1,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,1
8718-PTMEZ,0,0,0,0,13,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.05,1
9496-IVVRP,0,0,1,1,11,1,No,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),51,0
2207-OBZNX,1,0,0,0,7,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51,1
2657-VPXTA,0,0,1,1,10,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.85,0
1221-GHZEP,0,0,0,0,62,1,No,DSL,1,0,0,1,0,1,Two year,1,Mailed check,65.1,0
9289-LBQVU,1,0,1,0,64,1,Yes,DSL,0,1,0,1,0,1,One year,1,Mailed check,70.15,0
6142-VSJQO,0,0,1,1,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.35,1
6933-FHBZC,0,0,0,0,26,1,No,DSL,0,1,1,0,0,0,One year,1,Mailed check,56.05,0
9770-KXGQU,0,0,0,0,53,1,Yes,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,0
6437-UKHMV,0,0,0,0,7,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.7,1
6538-POCHL,1,0,0,0,33,1,No,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),79,0
6726-NNFWD,0,1,1,0,71,1,No,Fiber optic,0,1,1,0,0,1,Two year,0,Credit card (automatic),89.45,0
3002-WQZWT,0,0,0,0,29,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,0
4277-UDIEF,1,0,1,1,24,1,Yes,DSL,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),81,0
1208-NBVFH,1,0,1,1,20,1,No,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.6,0
4912-PIGUY,0,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.6,0
1114-CENIM,1,0,0,1,54,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55,1
6060-DRTNL,0,1,0,0,5,1,No,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.85,1
2725-TTRIQ,0,0,1,1,72,1,Yes,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,0
3374-TTZTK,1,0,1,0,52,1,No,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,106.3,0
8990-ZXLSU,0,0,0,0,9,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.05,0
2275-RBYQS,0,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,0
8473-VUVJN,1,1,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.65,1
6289-CPNLD,1,0,1,1,33,1,No,DSL,0,0,1,1,1,1,One year,1,Mailed check,73.9,1
5536-SLHPM,0,0,1,0,55,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,77.75,1
4419-UJMUS,1,0,1,1,69,1,Yes,Fiber optic,0,0,0,1,1,1,Two year,1,Electronic check,99.35,0
7794-JASDG,1,0,0,0,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,0
7609-YBPXG,1,0,0,0,54,1,Yes,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,0
7856-GANIL,1,1,1,0,45,1,Yes,Fiber optic,0,1,1,1,1,0,One year,1,Bank transfer (automatic),98.7,0
0804-XBFBV,0,0,0,1,11,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.2,0
2676-OXPPQ,1,0,0,0,6,1,No,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,0
3703-TTEPD,1,0,0,0,21,1,No,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),65.35,0
0196-VULGZ,0,1,1,0,6,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.35,1
8837-VVWLQ,0,0,0,0,8,1,No,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.95,1
2696-NARTR,1,0,0,0,11,1,No,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,73.85,1
7614-QVWQL,1,0,1,1,49,0,No phone service,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),51.8,1
1976-CFOCS,0,1,1,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46,1
4631-OACRM,1,1,0,0,15,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.4,1
7139-JZFVG,1,0,1,1,60,1,No,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),60.5,0
4987-GQWPO,1,0,0,0,17,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.1,0
3755-JBMNH,1,1,1,0,16,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),71.8,1
6345-ULYRW,1,1,1,0,44,1,Yes,Fiber optic,0,1,0,0,0,1,One year,0,Mailed check,88.4,1
4776-XSKYQ,0,0,1,1,12,0,No phone service,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),30.25,0
5753-QQWPW,0,0,0,0,28,1,No,DSL,1,1,0,1,0,0,One year,1,Electronic check,59.9,0
1809-DMJHQ,0,0,0,1,5,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46,1
6693-FRIRW,1,0,0,0,18,1,No,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),101.3,0
6586-MYGKD,1,0,1,0,70,1,Yes,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),76.95,0
